cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
UgxWQH_cQ6oyW6enCHN4AaABAg,mentor,1 hari yang lalu,@littleD3mon,UCY-qKCDpQmSJNKlPDbuq4bQ,0,,https://yt3.ggpht.com/yBt6OVuw-mvONRnFGy0NWL13OHFBHGvyTHryggmXBj26J7WyHuTi1MTiw9bo9jhCLAQvyQJELQ=s88-c-k-c0x00ffffff-no-rj,False,False,1750179351.054905,
UgzbJdvI35il8luMfW54AaABAg,Andrew tate wannabe,1 hari yang lalu,@ahmadbaihakki115,UCRMQ1YhIF2ZHC1_T7IpYB-Q,1,,https://yt3.ggpht.com/ytc/AIdro_m2hZbaS_ZxSPFfjosgzkHZutLWlo6ukbOd-vvxVeq1PCE=s88-c-k-c0x00ffffff-no-rj,False,False,1750179351.058909,
UgyvDFOJahJ3sGUc17R4AaABAg,"jangan lupa bro kaka om ded, supaya lebih combo",1 hari yang lalu,@marioadinata5207,UCRt9so42GfC_tWMy3NdXvpg,0,,https://yt3.ggpht.com/ytc/AIdro_mERDsV-mUqx0bSPSr1vkk1WzYmH7Sy_zQYZnyltFCsWPc=s88-c-k-c0x00ffffff-no-rj,False,False,1750179351.060908,
Ugw9Xe7b5UmaQaON_Ap4AaABAg,"FIX KETANGKEP INI ORANG ABIS DARI SINI, CONTOH INDRAKENZ .",1 hari yang lalu,@Raskerman,UCdwpQrDv--zfnK4HCxRKAQg,1,5,https://yt3.ggpht.com/BjvZr3DHTeh8UTf2Sy6hplVCVQmjKgvFARMM_lHsr8bBj64ihV62R3ZxsaO_cOAhkuyAwbuYxg=s88-c-k-c0x00ffffff-no-rj,False,False,1750179351.06391,
UgwQsdOuwYb1bE3Fw4t4AaABAg,"Berkat motivasi dia gw jadi rajin nabung crypto.. Tiap gajian gw sisihkan 40% buat nabung crypto.. Thnks bro tim, berkat lu gw ada token xrp 360 biji dan solana 10 biji..",1 hari yang lalu,@naomisuaibah8032,UCmvdCtUY33lZgGVK1dqpEOA,2,2,https://yt3.ggpht.com/UdNzpyQPTDtxViZHp3QmQ-iYD1WmALv5AmsxFtNPRFPGUZ_4l9qXevYV7clst7qnS_1JXPmNduc=s88-c-k-c0x00ffffff-no-rj,False,False,1750179351.066907,
UgxBeoscGnnDA-Lq-zh4AaABAg,MINGGU KU HAMPAH TIDAK ADA SOMASII 😡😡😡,1 hari yang lalu,@Denraga75,UC4gimyOeKXCK8l9cWGoZaqQ,0,,https://yt3.ggpht.com/LZLAHJ8MfdHblzpZcGDTPDC3Kh77aMVpWCIhmEbafgde6r8-tUqJkfgGMDA3jCJgGdwE1fRrUg=s88-c-k-c0x00ffffff-no-rj,False,False,1750179351.06991,
UgzZXC3jVc4l9rL-wyt4AaABAg,Sudah kuduga pasti podcast bareng ini,1 hari yang lalu,@rhioraenaldi7329,UC6LqLVqQaDlUlyrVIJm2Fmw,0,,https://yt3.ggpht.com/ytc/AIdro_lu3PdHaySnEnTyWb3e-6Vmk96CpFAW9fSsYq-pu4I=s88-c-k-c0x00ffffff-no-rj,False,False,1750179351.073908,
Ugz8WiXQkjaUfjOnFWh4AaABAg,"Mau berapapun yg gak suka dg dua orang ini,,,nyatanya banyak yg terbantu diluar sana",1 hari yang lalu,@PUJILESTARI0304,UCU2q2apYltxtnvRlVz1K_RA,"1,9 rb",107,https://yt3.ggpht.com/aZJHsFyPSbVIpjN-VDkmKujdxfJPLf-bkp6crUXcgtyWrhKUCibwX2A3HIymC6JqnRmx46OV=s88-c-k-c0x00ffffff-no-rj,False,False,1750179351.077907,
UgwWDV0CdTdnFT0gLuB4AaABAg.AJSos8ohrzpAJSozBjLWLF,"kalo emng maki maki orang miskin kenapa dia sampe rela panas""an bagi beras ke orang miskin?",1 hari yang lalu,@Arief1204,UCzxRKUAnfeaz6cEPBeEbcqw,0,,https://yt3.ggpht.com/zZ0nISyPIa0RTkNBQ2nphaAdzCfEj-NqRX0RquWj3AY9XBTUpUxRJP04ZOs16b5YR4I3qSb7=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.274242,
UgwWDV0CdTdnFT0gLuB4AaABAg.AJSos8ohrzpAJSrZKJGnYa,Orang miskin emang harus dipecut😂,1 hari yang lalu,@yudiwah7738,UCJmPZQ0OSGCybzALC4dGSnA,0,,https://yt3.ggpht.com/ytc/AIdro_ljGu1eBsLm73EvrgDIiskB6FsUD5uHUUHUdIRCpQLzvg=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.279241,
UgwWDV0CdTdnFT0gLuB4AaABAg.AJSos8ohrzpAJSu8gQyBnV,lah emang orang miskin kebanyakan arogan. FAKTA,1 hari yang lalu,@hafidgalih2476,UCRxISU0CWpOj8Xsx0V-eOfA,0,,https://yt3.ggpht.com/ytc/AIdro_nERKV_wzqmas6nGKanbu5dgIyEz4Y82FS32oz-sxNILfU=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.283238,
UgwWDV0CdTdnFT0gLuB4AaABAg.AJSos8ohrzpAJTWRGLHvrV,"gara gara dia guwe terjerumus main cripto dan sejenisnya, kalah puluhan juta....bgst...makanya gw kapok dengerin ucapan ucapan dia ..kapok bos...",1 hari yang lalu,@bodoh-m7z,UC9wJltC31EO1Y9u-x3AptOQ,0,,https://yt3.ggpht.com/zyv31ufzd6jmoA2Dj7cvjet216l8JMhqE_qIFLIe-P94b0Kq5aChC6wo3c8F4jTkm8stde3Svw=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.286239,
Ugw9Xe7b5UmaQaON_Ap4AaABAg.AJSof6J6xigAJSoySPSEUZ,dr 2023 liat komentar kek gini😂😂😂,1 hari yang lalu,@FinanceFirman,UC8dADXzXH2Uiawv62W7YwAg,0,,https://yt3.ggpht.com/ytc/AIdro_mYTYoKF1B7tFs9gD1sl44yurR_Y02Iy7QE6tkZv623fEgSNVDLr4xTAKTESIRb6ryFFg=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.529985,
Ugw9Xe7b5UmaQaON_Ap4AaABAg.AJSof6J6xigAJSpFeNGmnT,Ngimpi,1 hari yang lalu,@AriansyahART,UCs7xN2oTFRWdTmlmJ3Xialg,0,,https://yt3.ggpht.com/ytc/AIdro_lKo11Cj7M22D1nzcbxlkvDnt-Eqc2yJIgbhA_9KlWGnT4=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.532984,
Ugw9Xe7b5UmaQaON_Ap4AaABAg.AJSof6J6xigAJSpkktIp9D,Taruhan yokk hitam diatas putih,1 hari yang lalu,@muhammadadriwafi2191,UChlbTFPoRFYStuQfJyIjYJA,0,,https://yt3.ggpht.com/ytc/AIdro_kz3lQ9Hqs6oAEsOL6PXqKBaGQAfhnhuZ4AM0OQgQz89_f1bm0WwWRi6kOnIQ-se2plZQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.540002,
Ugw9Xe7b5UmaQaON_Ap4AaABAg.AJSof6J6xigAJSqD9jVseb,"​ @muhammadadriwafi2191  org2 kek gitu cuma asbun dan inferior aja bang, makanya cuma bisa hate 😂",1 hari yang lalu,@FinanceFirman,UC8dADXzXH2Uiawv62W7YwAg,0,,https://yt3.ggpht.com/ytc/AIdro_mYTYoKF1B7tFs9gD1sl44yurR_Y02Iy7QE6tkZv623fEgSNVDLr4xTAKTESIRb6ryFFg=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.544006,
Ugw9Xe7b5UmaQaON_Ap4AaABAg.AJSof6J6xigAJSqrsS8fyv,"Gas sini ke sasana gua, MUAY THAI TRACE JAKARTA.​ @muhammadadriwafi2191 ",1 hari yang lalu,@Raskerman,UCdwpQrDv--zfnK4HCxRKAQg,0,,https://yt3.ggpht.com/BjvZr3DHTeh8UTf2Sy6hplVCVQmjKgvFARMM_lHsr8bBj64ihV62R3ZxsaO_cOAhkuyAwbuYxg=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.547,
UgwQsdOuwYb1bE3Fw4t4AaABAg.AJSoeyI3xgVAJSpXforUt2,brp tuh klo d rpiahin?,1 hari yang lalu,@SuperExodia-w5w,UC-k8DavgH_bMjKTgk-42fFQ,0,,https://yt3.ggpht.com/9wfyxItQapdkqGzfhlyg8vG-ndX-UXJl3hrtKbfbEEm2jmjKd8mDzPNjf76z8Mx0mNIVvxPw=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.742568,
UgwQsdOuwYb1bE3Fw4t4AaABAg.AJSoeyI3xgVAJSsuFYNtnB,​ @SuperExodia-w5w untuk saat ini per xrp $3 sdngkan per solana $153,1 hari yang lalu,@naomisuaibah8032,UCmvdCtUY33lZgGVK1dqpEOA,0,,https://yt3.ggpht.com/UdNzpyQPTDtxViZHp3QmQ-iYD1WmALv5AmsxFtNPRFPGUZ_4l9qXevYV7clst7qnS_1JXPmNduc=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.749569,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSp_xsv3a3,NYATA🫱🏻‍🫲🏿,1 hari yang lalu,@Danoer-willezo,UC9UVywUQomDlSZerKPqPhkw,31,,https://yt3.ggpht.com/ytc/AIdro_n6uXwQUZQrJSqgJ6ZF2m7yPyU86vA2cV06lZe_vIJ30N0POsPL-swpaX5qoZBX-P1M2A=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.950487,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSpnQHDYMl,Cerdas,1 hari yang lalu,@adigilang86,UC5cgqgcgwvZ8smhT23c4v4g,15,,https://yt3.ggpht.com/ytc/AIdro_lGzXAz6PpYp_hEpcpne4waW6Fq7MuSJFL9orSUNJz4iQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.953488,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSq4_pHMbM,👍,1 hari yang lalu,@goodgamer7794,UCnNx1dTpewLZ2SIOObgHvbg,11,,https://yt3.ggpht.com/ytc/AIdro_nhhEYfKodr7aKqbIfIH1LQVQxqZ5_2mJlrZjO3uXXCQLbk=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.956569,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSqATknsDn,Gk banyak secara survei,1 hari yang lalu,@HardyOkeyyy,UC_jKgzYCmgNvND1457Y2Trg,11,,https://yt3.ggpht.com/RjSX7MS98Y9aOecP2hEbI2wfwGyFHbov_YXHNVty7zjCNKWxiNBXHLdPXpVrpycLlsEiaClM=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.961485,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSqQD6vkHk,"Bukti? Jangan ngomong, gua juga bisa kalo ngomong bantu seluruh indonesia wkwk",1 hari yang lalu,@KOMENBEBAS-s8u,UCqAWs4u3PM9G36QjMikjHIA,18,,https://yt3.ggpht.com/ytc/AIdro_n7417ek-18wzJI3ZENBm0JLEsWrCcksbQ7WKdHv1tzFUdXjGULqP2rM3Knc8d3lEC4qw=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.964484,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSqZ-0Eu4q,"Kya yang udah""juga sama ko banyak bantu orang wkwk",1 hari yang lalu (diedit),@ApanPrtma,UCsh_rjRMXE5OLlnVRWMOttQ,10,,https://yt3.ggpht.com/ytc/AIdro_lE-2v4pt1Am5Vt4Pedf4xjFjaVCExlg_cJVl7OY2xcwvV1BhXRzUSHIHLwFa5dONFuTw=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.967495,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSqhpTiTX-,Dibantu???jirrr gw klo gak kerja sendiri apa gw dibantu sama mereka???pake otak dong,1 hari yang lalu,@altafandratv7024,UCPhs8tzEN4psIT_r1cDzjYg,15,,https://yt3.ggpht.com/ORmghpQS5kxtEFVEcQiqjzKufGhDhYuoVhgeAyTHVA6Kt5B4s8Z4zWBh3EmvlLxLgx4goWzmBw=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.970588,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSqqvY7JMJ,​ @altafandratv7024 dibantu semangat bang😂,1 hari yang lalu,@honor9lite1337,UCjXNBt3qhVnzEJZ4Z4Sxlgg,1,,https://yt3.ggpht.com/ytc/AIdro_mGaTbnUCOv2zXBDJmBIPbdfKTEkvwFRs2RSQPGeDs=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.973571,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSqsQWu8Dr, @KOMENBEBAS-s8u Cari sendiri masss mas punya hape kan? punya kuota? punya google? punya chatgpt juga kan? Search Sendiri Apa yang sudah dibuat timothy ronald buat bantu banyak orang gak cuma omdo mah mas lu dibeli sama dia juga bisa itu emaku lu di jamin hidupnya bapak emak adek elu seluruh keluarga besar lu,1 hari yang lalu,@Panzzz25,UCL4Pn7r8PoI5HWCWeuxgi1Q,0,,https://yt3.ggpht.com/P3PnAHyDKjYtkdpjpsb3wjVd5PHhfIlya0FJBiBpCyIOqghF7vZ1F0mXlRPCqohlaOcP9iUO=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.975583,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSrAFRxg_v,​ @KOMENBEBAS-s8u  Makannya bergaul lu komen begini juga gak bikin hidupmu berubah dek🤡,1 hari yang lalu,@Asikasik2727,UCJ8K0YYJoZDJ6OKooOJW5AQ,0,,https://yt3.ggpht.com/ytc/AIdro_nkwyjNjXiTbomljA7uogixZrzODDBJARZoRWe5u8Oz1e7OolmJA7H9ZsVkbBDlarhMIg=s88-c-k-c0x00ffffff-no-rj,False,True,1750179351.978488,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSrE5Dd1Y3,"percuma akun langganan member tapi otak masih minus dan gak ada bukti nyata yang di jadi kan fakta 

orang gak ada otak pun bisa berkomentar seperti mu ini bahkan bocil 2 tahun pun bisa mengetik hal seperti ini kocak dah",1 hari yang lalu,@satriasatrio8672,UCrWRa_Zm61YgVBmVBTjPwEg,0,,https://yt3.ggpht.com/ytc/AIdro_kPshSAWfjZpZP32AZQUuvFbcWiwrtis_6JRwMEfcI=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.380282,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSrLcco4MM,punya uang buat pergi ke ntt? pergi sono ke ntt liat sendiri apa yg udah Timothy lakuin sma warga sana​ @KOMENBEBAS-s8u ,1 hari yang lalu,@guasidik6066,UCElg8JIOxKLWfZOz1zYP0Ug,0,,https://yt3.ggpht.com/ytc/AIdro_mdUv_jEaFhhLxivB1NVi22FYaayv9UZC08SY-t8SPRdw=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.38419,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSrdi3Arl2,"​ @KOMENBEBAS-s8u bro ngomong bukti?😂 padahal dia punya hp google punya kan?  Lu komen diyoutube bisa kan? Cari digoogle, youtube banyak buktinya dari pembangunan sekolah, sedekah beras tiap minggu malah sempet kurban lah elu? Selama ini udah ngapain?😂",1 hari yang lalu,@Nebulationist,UCh_E_OPzGyN_Ud55HrB5HcA,0,,https://yt3.ggpht.com/ytc/AIdro_mkLO97kTQBhD1y6_12_RwCBlZbvm0lFWC1fm-6j2EAW9Vj9t7ftMX_By3gz5Ppz7-oIQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.387188,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSrhMtV7wK,​ @KOMENBEBAS-s8u ada buktinya makanya liat liat jngn malas,1 hari yang lalu,@Brandon_Ransyah,UClcu1MJWWF5-14Soft34ihA,0,,https://yt3.ggpht.com/Pf-5x0BJk_9Kxn1EMiBJDG6c6-9BFv9J4cYJhftbLS6_sYTTkn9MrTzW7qcwWVE4G41JHIfO=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.390188,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSsIF3kedL,"bukti timothy bantu adalah bagi beras setiap jumat, bangun sekolah.

benci jangan berlebihan sampai buta fakta.

terkesan membela tapi gua mah sesuai fakta aja dah",1 hari yang lalu,@maulanafirmannurdiansyah4722,UCTQb1lzc4RZHGbBpCQtL9nQ,51,,https://yt3.ggpht.com/ytc/AIdro_k8xcBqT8kdbJlr6UvzY9s77AJRWwjHd8-tWDfcFR5niA=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.393187,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSsRi_Jug4,​ @altafandratv7024  gak jelas lu,1 hari yang lalu,@ZenusX,UCGo3YcIL1EyvD3fmOqy3VlA,0,,https://yt3.ggpht.com/L2574qL2Fgb9aZaYi3hJtelBq7_4vfWMVni6LOAdGHFjgsd4HgIIuxGSiape-gWYj3vJ9EhsWQE=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.395187,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSsjYhpoJN,"​ @altafandratv7024 Lu msih punya tangan msih bisa kerja dapat duit, yg dibantu bang Timothy tu orang²yg memang susah buat beli beras sama dapet pendidikan yg lyak",1 hari yang lalu,@ZenusX,UCGo3YcIL1EyvD3fmOqy3VlA,0,,https://yt3.ggpht.com/L2574qL2Fgb9aZaYi3hJtelBq7_4vfWMVni6LOAdGHFjgsd4HgIIuxGSiape-gWYj3vJ9EhsWQE=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.397193,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSt0P2WDp8,yap,1 hari yang lalu,@IrfandiNova71,UCCRgDzXlE7JrIb0f9Lqmerg,1,,https://yt3.ggpht.com/QN9EjupcSjaQ3U53yhiQ14aQqQBhok2qaW0ShK7GuwZKTJDafzgE9eAmttVyMxx5VHpFNBok-Q=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.401191,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSt4a5ARHL,"​ @HardyOkeyyy  Wah baru tau ngebantu orang harus disurvei juga, kocak juga",1 hari yang lalu,@ZenusX,UCGo3YcIL1EyvD3fmOqy3VlA,5,,https://yt3.ggpht.com/L2574qL2Fgb9aZaYi3hJtelBq7_4vfWMVni6LOAdGHFjgsd4HgIIuxGSiape-gWYj3vJ9EhsWQE=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.405192,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJStP3-lEwV,Liat timoty dr buah hidupnya....... anak muda yang sangat perduli masyarakat banyak....saluttttttt,1 hari yang lalu,@lilisadelina1905,UClPBbVGI8xv-Rq_tU3IebVA,2,,https://yt3.ggpht.com/ytc/AIdro_n1hHNFfhXBR4BASbMAHa8CRJOT-_7vV_OG-i3RKWwWIZ-j-3B7Fl4iapOfpamSrb2qYA=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.408203,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJStzgh-AT4,"​ @altafandratv7024 nah ini contoh SDM rendahnya 😂, ""banyak"" membantu dengan membantu ""semua"" kan udah beda arti bambang. Minimal banyakin literasi yaa biar gk nyumbang ranking jeblok Indo di dunia inter 😂. 
Klo lu merasa gk terbantu apapun dari timoty / deddy corbuzier yaudah , artinya lu gk termasuk dari ""banyak"" orang yg terbantu tersebut .

Heran masih banyak yaa yg beginian gw kira dah jd penghuni tiktok semua 🤣",1 hari yang lalu,@ericreyhan7926,UC-WJh4wCDIoN8UK8rLG8RLw,20,,https://yt3.ggpht.com/ytc/AIdro_nCVLjlT38j27FsLid48MR6G726c3ir70n17pXsBy4=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.410192,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSu86ls8WM,"​ @KOMENBEBAS-s8u lah ya kan gk masalah mau lu ngomong udah bantu banyak orang atau seluruh orang. 
Tpi kan terserah orang mau percaya lu apa kagak 🤣 . 
Intinya fokus aja sama amal masing' .",1 hari yang lalu,@ericreyhan7926,UC-WJh4wCDIoN8UK8rLG8RLw,1,,https://yt3.ggpht.com/ytc/AIdro_nCVLjlT38j27FsLid48MR6G726c3ir70n17pXsBy4=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.413701,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSuXb1JgTn,"​ @HardyOkeyyy survei nya siapa? Lembaga apa yg ngesurvei?!😂 Gw jarang buka comment tpi kok isinya lucu"" begini. Opini dari Ts yg comment kan berdasarkan berapa lama mereka bikin video , dan anggep yg kebantu cuma 10% viewers, itu dijumlahin jg udah banyak 🤣.

🤣 Misal ada video , cara memasak nasi goreng , ada yg terbantu karena dia butuh untuk masak. 
Ada jg yg ya cuma liat video itu karena gabut dan gk ngerasa gk kebantu.",1 hari yang lalu,@ericreyhan7926,UC-WJh4wCDIoN8UK8rLG8RLw,6,,https://yt3.ggpht.com/ytc/AIdro_nCVLjlT38j27FsLid48MR6G726c3ir70n17pXsBy4=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.41771,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSuaVakEDG,Setuju 👍🏻,1 hari yang lalu,@keishazahraawi,UCPYIIVtgJalqzVVtTMwdKxQ,0,,https://yt3.ggpht.com/SARkTgN6Uywl9a2YDWqyaI8rLmNMvHSiaEE8WDlDkbC4Gj1IZA1VNdr_4-BgNJxJuXCpk8Fd4A=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.420703,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSuiyBvfRc,"*banyak yg terbantu*​ @altafandratv7024  ngga mesti lu 😂😂😂 ngomongin otak, otak lu aja g kepake 😂",1 hari yang lalu,@caaa5479,UCcqPJ4npur57mg9yeXNMgfw,0,,https://yt3.ggpht.com/Z_vRzeo9AlGbGxKt5zlRYmH2FubX7D0Ttug3oXMbvuw1tS2A4v9ykwYDEB2bMTL_ePBj94fZgg=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.424702,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSunuZi9An,Action speaks louder,1 hari yang lalu,@dheny3007,UC_tQeGY4AD5SgZR3wTstkiQ,0,,https://yt3.ggpht.com/ytc/AIdro_mvKlQOb2XOx5IbnGX6Li9Md1kFHOStiu3x8VRedlXDTE0=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.428702,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSusEqzQTN,"​ @KOMENBEBAS-s8u setiap jum'at an mereka bagi bagi beras dan sembako segala macam, anda sebagai manusia udah ngebantu sekitar gak? Benci boleh, tapi jangan sampe buta fakta, dan bro Timothy juga udah ngebantu Indonesia walaupun 0,001%, dia dah bangun sekolah buat anak anak yang gak kebagian. So anda udah bervalue?",1 hari yang lalu,@sanata_del-rei,UC8g30x3jEVh74TIFOilqLaw,10,,https://yt3.ggpht.com/7HAXslzGweX1ITM_uQZB_iw-TmvLGW3O12AGtvZHrBA5AFd9lslgQDCX6MHkfTWW_1R5cK1BAw=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.431801,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSuxdwFuxH,"Timothy kaya bukan karena krypto tapi cuman karena jual kelas doang

Masuk Akedemi Crypto bayar 27 juta per orang cuma sampe 6 bulan - 1 tahun cuman dikasih isinya ppt simple gk guna yg bisa lu liat bertebaran gratis di internet.

Chanel Timoty terkenal karena sering bikin Kontroversi dari dulu selalu bikin drama makanya jadi rame yg tau dia

Terlalu byk Kontroversi dan drama dari mulai Sekolah dianggep gk penting, kuliah gk guna, kopi 80 rb, drama bangkrut ternak uang, pegawai pemerintah dianggep budak, kerja gaji UMR dibilang sampah gk guna, dan masih byk lainnya.

Padahal dia kaya karena jual kelas Akademi Crypto 
Byk ratusan ribu orang yg Fomo Krypto yg awam dan goblok terpengaruh iklan masuk kelas Timoty bayar 27jt.

Misal 1.000 orang daftar = dh dapet 27 Miliar si Timoty

10.000 daftar orang masuk = 270 Miliar 

100.000 orang daftar = 2,7 Triliun

Chanel yt timoty 2 jt+ Subscriber dan Video terbanyak penonton chanel Timoty yg bahas Fomo krypto 5jt+ 

Misal 2% orang dari 5jt+ penonton video iklan kelas krypto si Timoty terpengaruh itu udh 100k orang terpengaruh iklan jual kelas ilusi cepet kaya fomo krypto
Dari jual kelas doang Itu Timoty udh dpt 2,7 Triliun.

Akademi krypto timoty dh rilis dari  2022, Lebih dari 3 tahun Timothy mengraup keuntungan dari jual kelas ilusi cepet kaya untuk orang Halu dan fomo krypto😂
harga kelas naik 30 jt mulai 17 juni 2025

Sengaja dibikin naik perlahan dari 17jt dan sekarang hampir 30 jt biar orang² pada fomo takut ketinggalan daftar kelas Timothy ada pake uang tabungan, bahkan pinjol, karena fomo ilusi cepet kaya karena iklan jual kelas Timothy😂",1 hari yang lalu,@Anakbaik990,UCVF7vWggqP01p8HXHAcc1hQ,0,,https://yt3.ggpht.com/z17bs5Xuvc7P9Sv2JqVAdtcPYPs9dayfcnK9DAFvYNcAcOsqWo27-OQnRkZs8BbjSdPRmAOvFA=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.434787,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSvNo4p5DU,​ @KOMENBEBAS-s8u saya buktinya setidaknya sudah melek soal menata keuangan dan 0 in hutang,1 hari yang lalu,@Blajarusaha12,UC6ClWR22Foewx52tYM6cv9A,0,,https://yt3.ggpht.com/q63QahKtlegiXjZmPwTSOCmSJa24UcKGw-tK-UPoSW4LJEYAO6ETW166H00Snroq_1Vjl4Qrjyo=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.436798,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSvbJk7hoR,"​ @altafandratv7024  bukan dia yang ga bantuin lu, tapi lu yang ga ngapa ngapain?",1 hari yang lalu,@verve6024,UCwRL6RKguqx70-TdhqD_vTg,2,,https://yt3.ggpht.com/ytc/AIdro_nR5qhsP66q7W8ISAnLJ510rDRJLvaut6wZBk-ItCXadlE=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.438747,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSvtPEH7Wo,Bener bgt...udh bnyk bntu org jg ttp di nyinyirin...namanya jg warga konoha,1 hari yang lalu,@wiwinwindarti3529,UCS37ONlfme8F_Ulrjq5cBZw,1,,https://yt3.ggpht.com/ytc/AIdro_kz3lQ9Hqs6oAEsOL6PXqKBaGQAfhnhuZ4AM0OQgQz89_f1bm0WwWRi6kOnIQ-se2plZQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.441795,
Ugz8WiXQkjaUfjOnFWh4AaABAg.AJSodYA-33dAJSwN19BA-n,"​ @KOMENBEBAS-s8u  Timothy dh bikin sekolah² gratis buat yg ga bisa sekolah, udh bagi² ber ton-ton beras per minggu juga ke yg ga mampu, videonya sendiri ada, coba aja cari sendiri, selain itu juga dia udh bikin banyak org melek finansial, contoh nya saya, kamu ga tau karena ga ngikutin aja",1 hari yang lalu,@Yukiii982,UCcVAlzmcgK3tUc6R4T8iIdQ,0,,https://yt3.ggpht.com/XE42Mb3PNE3_BxQk817PXJrqy7-Li2_aAeNJVqILf8PhOvwcQm0j_QNmAumFYEXI-EWsdso9KA=s88-c-k-c0x00ffffff-no-rj,False,True,1750179352.444703,
