cid,text,author,time,votes,replies,sentiment,pos_score,neg_score,neu_score,compound_score,text_length
UgzzvY0EDFlQcryJHqN4AaABAg,Anak muda cerdas,@BABY.NGEPET,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,16
Ugyi96wicabbWEUlLUh4AaABAg,"Ekosistem yang indah di lihat dari habitatnya dan jika habitatnya rusak maka ekosistem itu juga tidak indah(rusak), 
Dan Habitat itu adalah... 

Artinya jika negara terlihat tidak indah dari segi habitatnya maka kelangsungan hidup nya akan punah

Maka manusia sebagai makhluk hidup yg memiliki habitat yang tidak layak pun pasti akan...",@hardianfritssuak2889,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,336
UgyxOabeHvudQrsR-V54AaABAg,saran buat om dedicorbuzer kalo ngomong yang jelas jangan gremeng,@JAGOAN-e2w,4 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,65
Ugz9WtvsH2LjOlEajBJ4AaABAg,OM DEDDY SEDANG BERAKSI KAWAN 😂,@___yourwibfuu,14 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,31
UgygPQZYyaL8YJuph4p4AaABAg,jadi inget manta,@ArabPeaaaa,2 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,16
UgxvQ1K8mCDTM-boH7x4AaABAg,Keren,@RIFKISS,16 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,5
UgyBj8uHHiRbB9BiYnx4AaABAg,Obrolan berkualitas,@BangDycl,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,19
UgweSgqDPtJaQg7AxaN4AaABAg,Thx keren merinding,@tomyhartono7168,5 jam yang lalu,0,,Positif,0.556,0.0,0.444,0.3612,19
UgzuuNO-G5_TIO4gDHN4AaABAg,"isi kommen koyo buzzer kabeh, 😂😂😂 lawak, ki yen ning ndeso ku model"" wong kakean moco koran, sesok e cerito ngalor ngidul",@SatriyaBangsatriya,14 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,121
Ugz3oOMHUAIMHtvr5F54AaABAg,"Brotim sama om ded sopan banget btw. Pake ""saya"" 😂😂😂",@RikiEngkoy,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,52
UgwOoOA2XXXitbtEIah4AaABAg,"10.09 jangan dulu hidup selamanya takut bosen hidup, mending buat untuk memperpanjang usia dulu:face-orange-biting-nails:",@myb00mhzen,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,121
UgyAkSdH-X5FMk7lG314AaABAg,"Bener kata timothy sekarang banyak guru yang acuh banget sama murid nya....mungkin pikiran si guru  ngapain gw ngajar yang anak yang bodoh

Karna gw pernah nemuin guru yang kek gitu dan dia bilang entar juga bisa tuh anak😅",@Ky_1205,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,222
Ugz270KykieiCPgVddR4AaABAg,"Apa yg di bilang timothy itu bener very extrem.
Jgn kn di NTT
Di Medan aja Masih Ada Yang begitu...
Apa lg dia sebagai pelaku untuk membenahi dari Sisi Bawah Kayak TK itu sekitar Umur 4/5thn.
Disitu lah yg perlu di benahi.
Dan itu sangat Sulit.
Intinya apa yg di blg timothy itu
Salah satu apa yg pernah saya bayangkan dan ternyata dia berani mencoba nya.
Smoga berhasil.
Karena Ini nanti Ujung2 nya Buat  
NEGARA INDONESIA Biar Bisa Maju..",@fazlisarumpaet5620,16 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,440
UgwduYHjR-4u7jKwBxF4AaABAg,"1 jam 20 menit, 90% daging yang gak bakal didapetin di bangku sekolah guys❤❤❤",@Febrihan_,15 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,77
Ugz04xNu3dctJ51YQyB4AaABAg,Keren🔥,@arlandmikhael,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,6
UgzhZNl0VLZ2IgNNnRZ4AaABAg,Saham crypto semua ada yg menang ada yg kalah 🤭,@ghifarivlog4430,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,47
Ugx3fNJRXEenHgzK3fF4AaABAg,"Ingat kalau kamu mau tau sifat seseorang tanyakan kepada orang yang selevelnya, orang yg bener ""baik tidak akan mungkin pandai bicara",@ajiagusprastyo6948,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,133
UgxAwx6cmtCA6h_HrBd4AaABAg,"AI is a tool too, just helping.
Humans are always the matter.
The robot is replacing, ""just"" machine, even human",@jazuzzen5453,12 jam yang lalu,0,,Positif,0.163,0.0,0.837,0.3182,112
UgzPm7Qx2DtQQ3Ck05Z4AaABAg,Dari iseng jadi cuan—itu efek ♣𝗕𝗨𝗔𝗬𝗔𝗪𝗜𝗡★,@kumalasari-o2j,16 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,40
UgxpT52RiGpo-0GGp8p4AaABAg,Yang Pasti Pasti Aja Omm 𝐌𝐄𝐕𝐈𝐔𝐒𝐓𝐎𝐓𝐎,@HermanSantoso-i4z,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,35
Ugz2rf1mzKV7MYNpsn94AaABAg,"Bobon vs Timothy sepertinya yang betut betul memikirkan masyarakat yang tidak mampu,,,
Bobon: makan
Timothy: pendidikan",@pejuang3112keluarga,14 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,119
UgxDDvGbBhsmqM9NQ654AaABAg,"Apa saya g salah dengar,,dia bangun sekolah di Blitar? Alhamdulillah",@ArdaSaputra-l9q,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,68
UgxNwDAtg-ofjq7lS254AaABAg,"saya awal hater timothy ronald, tapi menurutku pandangan dari tim ini tidak ada yang salah sedikitpun. kadang kita sebagai orang indonesia yang memang SDMnya sudah korup",@hendrasaputra3910,3 jam yang lalu (diedit),0,,Negatif,0.0,0.101,0.899,-0.4215,169
UgxvmNJ8IHJrUTd6CIZ4AaABAg,"37:24 Ga cuma NTT, disini 35 menit dari pusat kota juga masih ada ortu yg berpikiran gitu kok. Mereka bahkan bisa pinjem duit buat nebus beras, sambil nenteng r0kok. R0kok > beras > sekolah :D",@rizkiandrianto,6 jam yang lalu,0,,Positif,0.112,0.0,0.888,0.6166,192
UgxCmvXt5fp4B-79Jbh4AaABAg,terima kasih,@alphamg2465,12 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,12
UgwxOp-S2oyzcO4X3494AaABAg,Kesel om ded ngomongny pelan bgt mic nya jauh lgi,@muhammadatayaakbarunnaja1144,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,49
UgxseyZu9Z_jndGuiMB4AaABAg,13:30 kata halus dari BUZZER... lol,@chikakaka6368,9 jam yang lalu,0,,Positif,0.359,0.0,0.641,0.4215,35
Ugx5kAmwNMWQTutukJV4AaABAg,"Audionya om ded, kurang keras nih.. kurang deket mic nya",@rizkidwianggoro3140,14 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,56
UgxRKTGHuhbWoW_kZ3V4AaABAg,Jika orang pemerintah seperti dia habis kebodohan di negara kita 📌,@URLIFE7,11 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,66
UgxvETaET8YJt214oYN4AaABAg,Melek ekonomi,@fawazfabio7215,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,13
UgwPPEDZjtqkYoitWrh4AaABAg,"Yang chat tiap hari sama chat GPT, yang sering bahas sesuatu yang gak tau, sini ngumpul",@alitanjuang9904,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,87
Ugy3kUEQP6AL2O1q5Sl4AaABAg,ha💸ha💸ha💸ha💸ha💸ha💸ha💸ha💸,@FahmiEbezzz,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,24
UgzCFSJI9XLPkicVayp4AaABAg,Podcast paling berisi👌,@CharlesGuterres-r2v,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,22
UgyXdfTT9IYItoJ22mh4AaABAg,"Cocok banget buat ide bisnis di rumah, simple tapi menguntungkan! Kalau 𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵, main simple tapi hadiahnya besar!",@sataragaming2007,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,115
Ugysq74VLk7L-PK_vSR4AaABAg,gila gila gila masyallah,@PodcastBerilmu,16 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,24
Ugw-KLptA4vTEbvZfdR4AaABAg,Orang pinter. Dipancing sedikit langsung jadi. Kelas om ded,@HamizanGaming24,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,59
UgwcKGH2SLZzM4xjWcV4AaABAg,"2,333,193 views 20 hours ago. Two most powerful people on YouTube just make impact on Indonesia.",@VR.ShortsStories,9 jam yang lalu,0,,Positif,0.171,0.0,0.829,0.4754,96
Ugw1k3wrn3obK5BKkNJ4AaABAg,"Hampir tiap hr di marahin timoty, tp klo ga nonton vidionya kya ada yg kurang 😭",@HAMIMAHALVIN,11 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,79
UgyD0zLS0X-sjDn-VgV4AaABAg,Mantap,@RuslanFahmi,15 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,6
UgyqWQqnJ3m4q3m5nZ54AaABAg,Om dedy..kalau podcast sama timothy 3 jam pun kita tonton full time om..podcast sama timothy ga usah lihat jam om ded,@HolidayTravel-n1h,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,117
Ugxwppe21Vrahggcz6R4AaABAg,omded knp klihatan agak speechless ngadepin anak muda ini ??,@ojolijil,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,60
UgxcsNO3PmUGZsu3pbF4AaABAg,"Masa ini akan jadi ""next""......😊",@dedisupriyatna5522,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,32
UgwdKtiqHGih6ynfwzt4AaABAg,"kok baru kali ini gw liat seorang om ded, walau sama sama kaya, tapi kalah bijak ya.. apa gw doang yang berasa ? (tp mungkin gw juga belum tau, apa yang om ded udah lakuin di belakang layar)",@KopiSusuDingin02,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,190
UgySyipQPJufMDUN6994AaABAg,Saran saya yg pertma jngan buat sekolahan dulu bos ..tpi sampean bikin kampus buat prlendidikinan yg menurut ssampean itu yg baik ...dan baru buat sekolahan ...,@anindira520,2 jam yang lalu,0,1.0,Netral,0.0,0.0,1.0,0.0,160
Ugz1AEvOW3qR17amtlZ4AaABAg,44:31 apakah ini bang kaka,@WahyuTriWiyosoChannel,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,26
UgwbDvFQ59INkBarM8B4AaABAg,Pesona Jum'at Legi😊,@rifkinurazikin456,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,19
UgyB49AJ74EXvjkqEd54AaABAg,"Jangan kasih lepas 𝐌𝐄𝐕𝐈𝐔𝐒𝐓𝐎𝐓𝐎,wir icikiwieeerrr",@susilobambangbandoso,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,47
UgySyipQPJufMDUN6994AaABAg.AJVo46Fhb4eAJVpBR0ayuL,Lu siapa ngatur2,@harzzdegrace,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,16
UgyXE-aJsz23zpf0H9x4AaABAg,"01.12.00
Orang pintar itu baik
Merasa pintar itu yang buruk
Orang klo  udah merasa pintar menganggap semua orang lain itu bodoh😅😅😅",@ikanpindangcue,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,130
UgyIClxkxoX-OeEvFRV4AaABAg,"Contoh kecil , kkn ke desa atau pelosok , yang pernah saya alami saat kkn dulu, kasus stunting, pendidikan , fasilitas , betul sekali yang dibicarakan timothy, masalah nya.",@FIRMANHIDAYAT-w4g,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,172
UgzhcVR_9YvpEIfzHxV4AaABAg,Andrew susanto om ded next 🙏,@rizkykwanto1383,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,28
UgzoCBdfAQFg3SplbZF4AaABAg,Nanti malam Hongkong pool sama lotto kluar berapa om. . 🥴,@MilinMilin-f4r,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,57
UgwE6k8g4tHeW4q0hjd4AaABAg,Gabungin sama dr tirta juga om. Mantap pasti,@perasalirik1069,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,44
UgxOLJNc7pegck4J66V4AaABAg,"Semakin maju ,manusia akan semakin punah",@robiprasetyo8309,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,40
UgzcJb85mqknKrU03RN4AaABAg,Timothy ronald+Reza arab=🌎,@Vito.putra.pratama,48 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,26
Ugz_WdinRXn-xAHh1Xd4AaABAg,MEWAH,@107_ikomangaryawiguna6,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,5
UgzC2prCEeBuXBFjgeZ4AaABAg,Dari gestur kekaguman bapak bapak hampir 50thn😊,@arifzulian1009,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,47
Ugy1LD9OPozg0qv9Ufd4AaABAg,"14:07 bjir nuyul juga ni Timothy,,nerapin dunia game,, kedunia nyata..😅😂,, Timothy Lo bocorin dapur Lo ke dia,,,dia pasti akan tiru 😅",@Ai_Sagara,10 jam yang lalu (diedit),0,,Netral,0.0,0.0,1.0,0.0,133
UgzINr09rt59E4d9R_94AaABAg,"1:18:20 Dulu tahun 2010 ada teman dekat approach saya untuk menggunakan BOT trading miliknya meta4 (lupa namanya), saya ngerti psikolog manusia karena mereka ingin balik modal maka harus menjrumuskan orang bodoh lainnya. Saya pun berkilah tanpa ada perlawanan ""duh bro boro-boro beli bot sejuta, cara menggunakan aja susah. Meskipun nanti kamu bilang akan ajarin, tp seberapa kuat mentalmu tuk ajarin saya yang g tau apa"" sprti anak SD. Dr pada ntr pertemanan kita rusak, mending saya g beli""",@radityawaliulu,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,492
UgxcUkDxHltTGqJhWAV4AaABAg,"01:12 Wow, 𝐌𝐎𝐍𝐀𝟒𝐃 keren! Pengen share ke temen! 🔥",@brigaput-f7b,14 jam yang lalu,0,,Positif,0.523,0.0,0.477,0.7639,49
UgxT7tuv8Y8VPitGPoF4AaABAg,Timotyni kek paling atas gitu ye hmmm,@IkbalYoga,12 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,37
UgxtatGU_kLX2lMd9PV4AaABAg,undang prof kalimasada bang ded,@Doy97,2 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,31
UgxzHHgr4fXIjPS3OuB4AaABAg,Indra ken jilid 2😂😂😂😂,@pakhajibogor1999,2 jam yang lalu,0,1.0,Netral,0.0,0.0,1.0,0.0,21
Ugw3SeUyB2sV9GoJY4F4AaABAg,"Jadi lah 𝐌𝐄𝐕𝐈𝐔𝐒𝐓𝐎𝐓𝐎,untuk hari ini",@RubenSanandi,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,34
Ugym8-_LFo_Qy2tyJy54AaABAg,"KEREEN daging poll
Point nya banyak banget itu",@penyumesir3818,10 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,46
UgyJxoA1tuU48SvJs3d4AaABAg,Manusia yang tidak punya pride adalah manusia yang susah dikalahkan. 1:16:00,@arfafadilah.m,7 jam yang lalu,0,,Positif,0.194,0.0,0.806,0.34,76
UgzdRXb8ovtL2eU0xRl4AaABAg,Tuhan tidak bisa miskinkan saya. Sombong banget itu kata2 orang2 itu,@Masclessss,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,68
UgxzHHgr4fXIjPS3OuB4AaABAg.AJVoOmooaUqAJVp8l8XMCB,Apasi miskin sok asik,@harzzdegrace,1 jam yang lalu,0,,Positif,0.434,0.0,0.566,0.3182,21
Ugxo4MrtBQFnYFumvDR4AaABAg,"Problem dasar yg juga harus dihadapi birokrasi dan sistem.. ""pejabat"" dari tingkat dasar sampai tingkat yg atas2nya. Kadang keberhasilan pihak lain, dimanfaatkan utk ""menyaring keuntungan"" bagi mereka. Disamping itu semua.. butuh effort lebih. Semoga cita2 nya bisa tercapai.",@steveegie9584,9 jam yang lalu,0,,Negatif,0.0,0.068,0.932,-0.4019,275
UgxgZw6S9nHIY5RqoZR4AaABAg,Terimakasih pelajaran atas video sebelumnya dan yang sekarang Om. jadi ngerti gimana narik Minat audience 😂,@ImaVivo-vf5pb,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,107
Ugyza7jF1addrAsJ54x4AaABAg,"Gw nontonin chanel ni terus,tapi gatau kenapa kali ini langsung gw skip😂",@JabrigFvnky,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,72
UgwECLiOCmFi14CoYgR4AaABAg,"Beda banget sama podcast sebelah
Kualitas memang gak bohong",@rickyirwan6848,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,59
UgxY9DC-65PTXRICbzl4AaABAg,"om ded,gaada niatan biki program bareng timoty?",@Avin-h2f,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,47
UgzYeBWqhCawASeDY-h4AaABAg,"keliatan banget value mereka berdua setara, beda pas sama densu😂, pas di podcast nya densu kasian si timothy😂",@pratamarizkym1993,9 jam yang lalu,0,,Positif,0.124,0.0,0.876,0.34,109
Ugw8tsX-Un-p3IqLB0F4AaABAg,kelasss,@MrBrightside-t4h,4 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,7
UgwLKogJ3GQBPbOVzLl4AaABAg,"Kalo orang pinter sama orang pinter ngobrol. Yang satu jaga gawang, yang satu gocek. Terus begitu 😂",@hansanichannel4828,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,99
UgwF_980VEz8fUrlvWJ4AaABAg,Semoga pejabat yg di atas sono.bisa denger..minimal nerapin 2% aja dari obrolan mereka berdua,@FNKchannell,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,93
UgyNv6QWQvJXoh_U9b94AaABAg,Genius dibidangnya masing2 dari 2 generasi berbeda dan tune in jadi menstimulus alam liar nih!,@putramahkota9007,8 jam yang lalu,0,,Negatif,0.0,0.216,0.784,-0.5562,94
UgwBTaeykzkwHR2gH8J4AaABAg,"00:20 salfok sama hp nya, itu 𝗣𝗦𝗧𝗢𝗧𝗢𝟗𝟗 ya ka ?? 🫣",@ParmodKumar-lx9ls,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,49
UgziZHbNi_lVdEurJkV4AaABAg,"52:15 mana jargon ""mclaren lo warna apa bos?"" udah terkenal lagi wkwkwk",@gungdesurya,11 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,71
UgxgB4bqWNPwLQBWmkV4AaABAg,"Tapi yang disampaikam bener om ded,kebanyakan yang mengajar TK itu tamatan SMA bukan dari PGTK,bahkan didaerah saya ada tukang sapu disekolah dijadaikan guru tk diyayasan,yang basicnya mengajar tidak ada",@ambaraab5542,1 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,203
Ugy9rRgliFJsVE4hbCt4AaABAg,"coba cek ke sekolah Dyatmika School bro timothy, saya rasa disana bagus penanganan untuk anak TK sampai SD nya",@zukolordo547,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,110
Ugy7kYPS9a438tQTPxN4AaABAg,"ahh..obrolan apaan sih ini. nih gw arogan!!
gw  cuma mau bilang ke lu ya, orang kaya yg dulunya sales properti, jualan sedotan dan minyak rambut yang kaya dari jualan kelas finansial dan crypto....konsep atensi, ide berpikir dan cara penyampaian literasi keuangan yg lu sebar itu belum pernah gw dapet dan denger dari influencer2 yg lain....kok bisa gitu ya? makanya disini gw mau bilang ke lu untuk tetap maju, semangat, dan lanjutkan sampai lu soak, karena setau gw belum ada diindonesia ini anak muda kaya raya, cerdas, jago ilmu finansial dan berusaha menjadi bijak yang mau memilih untuk sibuk berbagi ilmu dan berkorban harta demi harapan orang lain menjadi lebih baik. walaupun target lu buat gen z & alpha, tapi bagi xy sangat banyak manfaatnya!...semoga cita2 lu sampai pada tujuan dengan baik sesuai dengan orientasi yang lu ciptain.....sebagai orang yg arogan gw nobatkan lu sebagai kandidat ""young people of the year""👏👏☕️☕️",@rlpprojects,8 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,935
UgzlRjNPGtx0nZdRfzJ4AaABAg,"wkwk, tertampar setampar-tamparnya.",@menggambarapapun,4 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,35
Ugwu2PpoGHVlEisyWS94AaABAg,Podcast daging nya banyak😂,@nosya_occ,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,26
Ugxcp48i3dOmNwQXsd54AaABAg,Wah ada iron man nih 😏,@wonderlandstori,13 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,22
UgxZoEeApkj710Od6IZ4AaABAg,ha💸ha💸ha💸ha💸,@cogo8982,2 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,12
UgwEmMEIGBJyWoF-mah4AaABAg,1.01.04 kenapa bro tim mengatakan itu kurang bijak ya padahal dia sering ambil selisih harga dari pergerakan crypto,@MuktipratamAqq,16 jam yang lalu,1,2.0,Netral,0.0,0.0,1.0,0.0,115
UgwEmMEIGBJyWoF-mah4AaABAg.AJUISUKJeSVAJUU3z5R2RH,Karena market bisa eksekusi cepat. Kalau misal beli USD atau LM. Terus naik and jual lagi. Terus beli lagi di harga rendah. Itu effortnya ribet. Kalau duit udah banyak and jangka panjang ya ga akan mikirin beginian.,@frandywijaya281,14 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,215
UgwEmMEIGBJyWoF-mah4AaABAg.AJUISUKJeSVAJV_lNMUq3q,​ @frandywijaya281 ya kan sebelum banyak dia ambil keuntungan dari selisih harga crypto,@MuktipratamAqq,4 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,87
UgyNTJaZ8Pdt9B2Zk4N4AaABAg,"another side, hahahaa",@ronaldianditar1008,5 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,21
UgyVEvF3J9pLfcBbaGp4AaABAg,Main di 𝐌𝐎𝐍𝐀𝟒𝐃 seru! Bonusnya bikin senyum! 🔥,@rumi-c6r,14 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,45
UgxA3vSA7d-r0dJ8Ljd4AaABAg,0:17 ketawa orang kaya,@kensykevin,13 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,22
UgzZTG1aIwYcHJjDVNp4AaABAg,1:07:22 Sudah berubah semakin bijaksana,@imamahmad1932,4 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,39
UgwTq9_J9Rvr4lJt0nt4AaABAg,Btl cakap Timothy..orng yg suka bandingkn n julid...idup nya tu sedih....miskin gk bahagia....mrk merasa bahagia dg perbuatanya tu....mcm Fuji...slalu di julitin SM orng2 mcm tu....,@ArisApriatun-rp2ct,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,181
UgzcQnm0ZNBCJV7uUut4AaABAg,Jadi keinget podcast sama densu 😂,@elulsenk6527,7 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,33
UgwvNZtIRpEvjc8SGmt4AaABAg,1:21:22 tanpa skeep ful selalu,@STprojek,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,30
UgxauNbI6oaHUkdOV4l4AaABAg,keren asli,@gochi_1688,29 menit yang lalu,0,,Netral,0.0,0.0,1.0,0.0,10
UgzGHpZYPoMGEr5nnn14AaABAg,𝐆𝐀𝐑𝐔𝐃𝐀𝐇𝐎𝐊𝐥kalah tetap dibayar🦅,@GavinKhan-c4b,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,30
Ugz4-pm7duyUpixjotd4AaABAg,"Pemikiran Timothy hampir mirip sama jendral dharma pongrekun dalam visinya untuk mencerdaskan kehidupan bangsa
Om ded undang sang Jendral lg dong bareng Timothy",@FaridlMiftah,15 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,160
UgxXyZarZI0tS7swqdl4AaABAg,"1:11:45 shit, mana habis beli buku rich dad poor dad wkwkwkkw",@muhammadnursyafaat7528,5 jam yang lalu,0,,Negatif,0.197,0.366,0.437,-0.4767,61
UgxANSBVovLJ5u2ajad4AaABAg,Wuiihh view-nya langsung jutaan,@pujifebriyand2838,2 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,31
Ugw8_pVvjVdBCWMNllB4AaABAg,Klo butuh guru TK di NTB aku mauuuuu,@EsTehDesadiRembiga,3 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,36
Ugx4v0-_P3EgyaQEXv54AaABAg,Denny sumargo be like :,@newclipers.marapthon9,9 jam yang lalu,1,,Positif,0.455,0.0,0.545,0.3612,23
UgxBAB8Fm3zLvLYDUY54AaABAg,𝐌𝐎𝐍𝐀𝟒𝐃 keren! Platformnya smooth abis! 😎,@silvanadasilviaargen-y3s,14 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,40
Ugxkq9aY0jJVjY9DJ5J4AaABAg,bentuk manusia akan bererubah menjadi ubur ubur,@bigtime_live,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,47
UgzmIFZI-9zPNbZO0K54AaABAg,"Gak sekadar seru, tapi juga nagih vibes-nya 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓.",@Andinda-g1z,16 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,54
UgypoQ1NTvXjnquFyhN4AaABAg,"Kalau orang yg sama2 pintar enak sekali ya mendengarkannya, ga seperti di podcast densu kebanting sekali host dengan narasumbernya 😅",@bagusstiawan-iq3kv,5 jam yang lalu,1,,Netral,0.0,0.0,1.0,0.0,132
UgwzywvsGLXFdmbS_fJ4AaABAg,Sisi lain Timothy,@putugaming5587,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,17
UgwLHjGZNjFaiM-Y3JB4AaABAg,"Tapi pernah berpikir ngga kalo kegiatan manusia banyak di gantikan robot, yang bakalan bunuh manusia itu robot!!! manusia ga gerak, pola pikir ga diasah, ga ngapa ngapain, semuanya digantikan sama robot!!!!",@Elysabethza,10 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,206
UgzYNx_jprh0dT8fTcJ4AaABAg,Gileee view nya blm 24 jal udah 2jt,@fernandosihure1793,9 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,35
UgznlFbyEdKnvvNifv14AaABAg,"20:16 Wah, makasih infonya, langsung coba 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓  lee...🤣🤣🤣",@Ciarania-j1y,16 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,62
Ugx880RG3ZfSYIT5js54AaABAg,salfok sama quotesnya nikola tesla. gokil lo om,@alwi5962,16 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,47
Ugwu_-zhVR5q9o2QdEx4AaABAg,"Bahas perang dunia 3 dong, masyarakat Indonesia harus ngapain",@riosalmanan6578,15 jam yang lalu,1,1.0,Netral,0.0,0.0,1.0,0.0,61
UgxD60HtxWV3G6135NZ4AaABAg,𝐆𝐀𝐑𝐔𝐃𝐀𝐇𝐎𝐊𝐥aman terpercaya🦅,@AaronPatel-u8z,5 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,26
UgxspsL3gfUHZPeSVbl4AaABAg,kelas king,@gondesgaming7229,16 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,10
UgwZKQHT8toDrdLXBsN4AaABAg,Boleh isi nya.,@DodiSubagja-KSML,6 jam yang lalu,0,,Netral,0.0,0.0,1.0,0.0,14
